_id,geometry,locality,placeName,placeNameId
5b418df73d88413b6ca9da89,"{""type"": ""MultiPoint"", ""coordinates"": [[172.94924007609296, -43.6347180749788]]}",Pigeon Bay,Scrubby Bay,1508
5b418df73d88413b6ca9da9f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.942662533646, -43.8390253300276]]}",Akaroa,Te Ahiteraiti,1532
5b418df73d88413b6ca9daa3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.793624172196, -43.835884520397]]}",Little River,Te Oka,1536
5b418df73d88413b6ca9daa4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.778151157095, -43.8581918211543]]}",Little River,Te Oka Bay,1537
5b418df73d88413b6ca9dab1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.914885810387, -43.8623764239847]]}",Wainui,Titoki or Little Tikao Bay,1550
5b418df73d88413b6ca9dab4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.883681362184, -43.8080579447415]]}",Wainui,Torcross,1553
5b418df73d88413b6ca9dac0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.932942066535, -43.6239270415119]]}",Pigeon Bay,Wakaroa Point,1564
5b418df73d88413b6ca9dacf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.295779661255, -43.8443821049976]]}",,Willowbrae,1578
5b418df73d88413b6ca9dad3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.70661591411599, -43.8227669053881]]}",Birdlings Flat,Birdlings Flat,1584
5b418df73d88413b6ca9daf7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.733007888235, -43.52772522006009]]}",South New Brighton,South New Brighton Community Centre,1702
5b418df73d88413b6ca9db08,"{""type"": ""MultiPoint"", ""coordinates"": [[172.605706923031, -43.4825141726603]]}",Casebrook,Heaphy Reserve,180
5b418df73d88413b6ca9da56,"{""type"": ""MultiPoint"", ""coordinates"": [[172.90831259020797, -43.8377179188526]]}",Wainui,Ohinepaka Bay,1457
5b418df73d88413b6ca9da5e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.697355822917, -43.6666113298758]]}",Diamond Harbour,Orton Bradley Park,1465
5b418df73d88413b6ca9da60,"{""type"": ""MultiPoint"", ""coordinates"": [[173.063592943877, -43.8435140314262]]}",Akaroa,Otanerito Bay,1467
5b418df73d88413b6ca9da66,"{""type"": ""MultiPoint"", ""coordinates"": [[172.586652790523, -43.722004859196]]}",Motukarara,Park Hill,1473
5b418df73d88413b6ca9da75,"{""type"": ""MultiPoint"", ""coordinates"": [[172.727723559844, -43.5682482397199]]}",Moncks Spur,Kildare Reserve,149
5b418df73d88413b6ca9da8e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.826895873545, -43.8884126302867]]}",Little River,Snuffle Nose,1516
5b418df73d88413b6ca9da95,"{""type"": ""MultiPoint"", ""coordinates"": [[173.124588616161, -43.7368220137325]]}",Le Bons Bay,Steep Head,1522
5b418df73d88413b6ca9daa1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.773336149625, -43.8685223288286]]}",Little River,Te Kaio Bay,1534
5b418df73d88413b6ca9dab0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.566003357311, -43.5102019446681]]}",Avonhead,Bullock Reserve,155
5b418df73d88413b6ca9dac6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.616428922571, -43.4977784163601]]}",Papanui,Erica Playground,157
5b418df73d88413b6ca9dae0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.905663652495, -43.8135507263251]]}",Wainui,Stanbury Reserve,1668
5b418df73d88413b6ca9daf3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.643679236584, -43.5504231610169]]}",Sydenham,Cameron Reserve,17
5b418df73d88413b6ca9db10,"{""type"": ""MultiPoint"", ""coordinates"": [[172.92834545512798, -43.750365572976]]}",Duvauchelle,Duvauchelle Community Centre,1843
5b418df73d88413b6ca9da6b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.856807295966, -43.821941381097496]]}",Little River,Peraki Saddle Reserve,1478
5b418df73d88413b6ca9da76,"{""type"": ""MultiPoint"", ""coordinates"": [[172.84005724267297, -43.635638866139196]]}",Port Levy,Putiki,1490
5b418df73d88413b6ca9da8f,"{""type"": ""MultiPoint"", ""coordinates"": [[173.10611542278, -43.8164850942168]]}",Akaroa,South Head,1517
5b418df73d88413b6ca9da98,"{""type"": ""MultiPoint"", ""coordinates"": [[173.043617298321, -43.8565361805941]]}",Akaroa,Stony Bay,1525
5b418df73d88413b6ca9daae,"{""type"": ""MultiPoint"", ""coordinates"": [[172.948835706448, -43.8970731856666]]}",Wainui,Timutimu Head,1548
5b418df73d88413b6ca9dac3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.254784017356, -43.8694908746971]]}",,Wedderburn,1567
5b418df73d88413b6ca9dae2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.79106809753497, -43.770263725695294]]}",Little River,Little River Service Centre,1670
5b418df73d88413b6ca9daee,"{""type"": ""MultiPoint"", ""coordinates"": [[172.617322123141, -43.5745732160023]]}",Hoon Hay Valley,Cracroft Community Centre,1689
5b418df73d88413b6ca9daf0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.52176664076896, -43.535784548659]]}",Hei Hei,Hei Hei Community Centre,1693
5b418df73d88413b6ca9dafd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.656761432315, -43.5372665427809]]}",Phillipstown,Phillipstown Community Centre,1712
5b418df73d88413b6ca9dafe,"{""type"": ""MultiPoint"", ""coordinates"": [[172.758626721292, -43.5690522490065]]}",Sumner,Sumner Community Centre,1713
5b418df73d88413b6ca9db00,"{""type"": ""MultiPoint"", ""coordinates"": [[172.604158821129, -43.5214171669769]]}",Fendalton,Daresbury Park,172
5b418df73d88413b6ca9db05,"{""type"": ""MultiPoint"", ""coordinates"": [[172.644253540798, -43.5480108013774]]}",Sydenham,Brougham Village,178
5b418df73d88413b6ca9db09,"{""type"": ""MultiPoint"", ""coordinates"": [[172.679464885943, -43.5485210366633]]}",Woolston,Connal Reserve,181
5b418df73d88413b6ca9da6f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.76104257814, -43.6204567633376]]}",Diamond Harbour,Pile Bay,1482
5b418df73d88413b6ca9da73,"{""type"": ""MultiPoint"", ""coordinates"": [[172.746182861592, -43.6304389919451]]}",Diamond Harbour,Purau Bay,1488
5b418df73d88413b6ca9da79,"{""type"": ""MultiPoint"", ""coordinates"": [[172.556494506032, -43.595456695714]]}",Halswell,Rawhiti,1493
5b418df73d88413b6ca9da7a,"{""type"": ""MultiPoint"", ""coordinates"": [[173.082894324251, -43.836063061423495]]}",Akaroa,Red Bay,1494
5b418df73d88413b6ca9da8a,"{""type"": ""MultiPoint"", ""coordinates"": [[173.085225836613, -43.8347059812049]]}",Akaroa,Shell Bay,1509
5b418df73d88413b6ca9da8d,"{""type"": ""MultiPoint"", ""coordinates"": [[173.05845067165498, -43.8509314086827]]}",Akaroa,Sleepy Bay,1515
5b418df73d88413b6ca9da9e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.778630762546, -43.5818296976071]]}",Scarborough,Taylors Mistake,1531
5b418df73d88413b6ca9daa9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.905620068221, -43.667108494539]]}",Pigeon Bay,Teopopaka Point,1542
5b418df73d88413b6ca9daca,"{""type"": ""MultiPoint"", ""coordinates"": [[172.66164157378796, -43.776075696397]]}",Motukarara,Whitehaven,1573
5b418df73d88413b6ca9dad2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.587882924902, -43.7348427314061]]}",Ahuriri,Willowlea,1580
5b418df73d88413b6ca9dad8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.627258804444, -43.480560461188]]}",Redwood,Owen Mitchell Park,162
5b418df73d88413b6ca9db02,"{""type"": ""MultiPoint"", ""coordinates"": [[172.547131198184, -43.5218933950286]]}",Avonhead,Harkness Reserve,174
5b418df73d88413b6ca9db0d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96409648981498, -43.8087109261095]]}",Akaroa,Coronation Library,1839
5b418df73d88413b6ca9da5a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.816159491737, -43.7863931341644]]}",Little River,Okuti Valley Reserve,1461
5b418df73d88413b6ca9da62,"{""type"": ""MultiPoint"", ""coordinates"": [[172.877700722415, -43.7854549147776]]}",Wainui,Oteshore,1469
5b418df73d88413b6ca9da64,"{""type"": ""MultiPoint"", ""coordinates"": [[172.978159544684, -43.633393840151]]}",Okains Bay,Otohuao Head,1470
5b418df73d88413b6ca9da68,"{""type"": ""MultiPoint"", ""coordinates"": [[172.71921924521897, -43.6249577753226]]}",Diamond Harbour,Pauaohinekotau Head,1475
5b418df73d88413b6ca9da7c,"{""type"": ""MultiPoint"", ""coordinates"": [[173.037177989378, -43.8727759054299]]}",Akaroa,Redcliffe Point,1496
5b418df73d88413b6ca9da8b,"{""type"": ""MultiPoint"", ""coordinates"": [[173.045874767422, -43.85972358951489]]}",Akaroa,Short Reef Point,1510
5b418df73d88413b6ca9da99,"{""type"": ""MultiPoint"", ""coordinates"": [[173.054878954478, -43.6723472951656]]}",Okains Bay,Stony Beach,1526
5b418df73d88413b6ca9daa2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.287234419356, -43.8439997124341]]}",,Te Moana,1535
5b418df73d88413b6ca9daa6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.688405185168, -43.5546209641484]]}",Woolston,Gould Reserve,154
5b418df73d88413b6ca9daac,"{""type"": ""MultiPoint"", ""coordinates"": [[172.344461482917, -43.8276009864816]]}",,Thornybush,1546
5b418df73d88413b6ca9dac7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.873527278892, -43.900775135034095]]}",Wainui,Whakamoa Bay,1570
5b418df73d88413b6ca9dac9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.862918929919, -43.7297232275806]]}",Little River,Whatarangi Totara Reserve,1572
5b418df73d88413b6ca9dacc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.777016762462, -43.5742311436665]]}",Scarborough,Whitewash Head,1575
5b418df73d88413b6ca9dada,"{""type"": ""MultiPoint"", ""coordinates"": [[172.679997321923, -43.5143249757198]]}",Dallington,Halberg Reserve,166
5b418df73d88413b6ca9daef,"{""type"": ""MultiPoint"", ""coordinates"": [[172.553852453569, -43.5770678733185]]}",Oaklands,Alvaston Reserve,169
5b418df73d88413b6ca9da87,"{""type"": ""MultiPoint"", ""coordinates"": [[173.025248104771, -43.723664597936]]}",Okains Bay,Rowandale,1506
5b418df73d88413b6ca9dab6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.761088277783, -43.8603986887054]]}",Little River,Tumbledown Bay,1555
5b418df73d88413b6ca9dacb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.94060052587798, -43.6284455593094]]}",Pigeon Bay,Whitehead Bay,1574
5b418df73d88413b6ca9dacd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.693935848621, -43.7840557765113]]}",Motukarara,Willesden,1576
5b418df73d88413b6ca9dad5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.718900231387, -43.4818568521034]]}",Waimairi Beach,Aston Reserve,16
5b418df73d88413b6ca9dae8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.724791161373, -43.6022448228071]]}",Lyttelton,Stevensons Reserve,1682
5b418df73d88413b6ca9daf6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.572341742743, -43.5320916659599]]}",Upper Riccarton,Sir John McKenzie Library,1701
5b418df73d88413b6ca9db0e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.599054125075, -43.5807350892855]]}",Westmorland,Highcrest Reserve,184
5b418df73d88413b6ca9da58,"{""type"": ""MultiPoint"", ""coordinates"": [[172.520235731942, -43.52921353582129]]}",Hei Hei,Gilberthorpe School,146
5b418df73d88413b6ca9da84,"{""type"": ""MultiPoint"", ""coordinates"": [[172.734081316383, -43.72036361155249]]}",Motukarara,Rockwood,1503
5b418df73d88413b6ca9da8c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.325919514752, -43.8352659599309]]}",,Silverlea,1514
5b418df73d88413b6ca9da94,"{""type"": ""MultiPoint"", ""coordinates"": [[172.912011393283, -43.8954306032134]]}",Wainui,Squally Bay,1521
5b418df73d88413b6ca9da96,"{""type"": ""MultiPoint"", ""coordinates"": [[172.732932414848, -43.6056393214012]]}",Lyttelton,Sticking Point,1523
5b418df73d88413b6ca9dac4,"{""type"": ""MultiPoint"", ""coordinates"": [[173.0420156248, -43.7419301486796]]}",Le Bons Bay,Wenern,1568
5b418df73d88413b6ca9dae9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.630528255491, -43.51371410539589]]}",St Albans,Abberley Park Hall,1683
5b418df73d88413b6ca9da57,"{""type"": ""MultiPoint"", ""coordinates"": [[172.697212025165, -43.8071787419366]]}",Motukarara,Okoura,1459
5b418df73d88413b6ca9da5b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.704035828589, -43.8151789990341]]}",Little River,Omahanui,1462
5b418df73d88413b6ca9da5d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.91783337681798, -43.8097633122043]]}",Wainui,Opukutahi,1464
5b418df73d88413b6ca9da85,"{""type"": ""MultiPoint"", ""coordinates"": [[172.895400486599, -43.8943261208581]]}",Wainui,Rocky Nook,1504
5b418df73d88413b6ca9da97,"{""type"": ""MultiPoint"", ""coordinates"": [[172.737192085715, -43.62319980933779]]}",Diamond Harbour,Stoddart Point,1524
5b418df73d88413b6ca9dad0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.254117285638, -43.8487863062112]]}",,Willowbrook,1579
5b418df73d88413b6ca9dadc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.646971917203, -43.6273152492884]]}",Governors Bay,Cholmondeley Reserve,1664
5b418df73d88413b6ca9daed,"{""type"": ""MultiPoint"", ""coordinates"": [[172.558244423094, -43.4990917331548]]}",Avonhead,Avice Hill Arts & Crafts Centre,1687
5b418df73d88413b6ca9da67,"{""type"": ""MultiPoint"", ""coordinates"": [[173.097366686929, -43.82281421704219]]}",Akaroa,Paua Bay,1474
5b418df73d88413b6ca9da83,"{""type"": ""MultiPoint"", ""coordinates"": [[172.794706843059, -43.8705923088367]]}",Little River,Robin Hood Bay,1501
5b418df73d88413b6ca9da86,"{""type"": ""MultiPoint"", ""coordinates"": [[173.008196217656, -43.6747522641298]]}",Okains Bay,Rosebank,1505
5b418df73d88413b6ca9da9c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.952223510248, -43.7797804336158]]}",Akaroa,Takamatua Bay,1529
5b418df73d88413b6ca9daa8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.692748200368, -43.6429724514478]]}",Diamond Harbour,Te Wharau,1541
5b418df73d88413b6ca9dabc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.947040690319, -43.8992466835947]]}",Wainui,Waihuakina Bay,1560
5b418df73d88413b6ca9dad4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.553839133964, -43.5363605935629]]}",Sockburn,Greenhurst Courts,159
5b418df73d88413b6ca9dadd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.740083496947, -43.62334296814209]]}",Diamond Harbour,Stoddart Point Reserve,1665
5b418df73d88413b6ca9daf1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.704601978501, -43.4817781041231]]}",Queenspark,Parklands Community Centre,1698
5b418df73d88413b6ca9db0b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96825851859197, -43.80158598184549]]}",Akaroa,Akaroa Playcentre,1837
5b418df73d88413b6ca9db25,"{""type"": ""MultiPoint"", ""coordinates"": [[172.621244706706, -43.4745916285253]]}",Redwood,James Condon Park,200
5b418df73d88413b6ca9db15,"{""type"": ""MultiPoint"", ""coordinates"": [[172.674529495198, -43.49552090850219]]}",Burwood,Horseshoe Lake Reserve,187
5b418df73d88413b6ca9db1a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.65863598257198, -43.5799904965503]]}",Huntsbury,Huia Gilpin Reserve,191
5b418df73d88413b6ca9db5b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633999937702, -43.6118764174186]]}",Cashmere,Marleys Hill,2100
5b418df73d88413b6ca9db26,"{""type"": ""MultiPoint"", ""coordinates"": [[172.621225778227, -43.5706411914734]]}",Cashmere,Princess Margaret Hospital,2006
5b418df73d88413b6ca9db48,"{""type"": ""MultiPoint"", ""coordinates"": [[172.579797491374, -43.5306597369601]]}",Upper Riccarton,Homestead Ilam Hospital & Rest Home,2058
5b418df73d88413b6ca9db64,"{""type"": ""MultiPoint"", ""coordinates"": [[172.720986488299, -43.6027409920674]]}",Lyttelton,Lyttelton Service Centre,2132
5b418df73d88413b6ca9db77,"{""type"": ""MultiPoint"", ""coordinates"": [[172.475637731305, -43.55273381705919]]}",Templeton,Templeton Courts,220
5b418df73d88413b6ca9db49,"{""type"": ""MultiPoint"", ""coordinates"": [[172.580696786823, -43.5288998098395]]}",Upper Riccarton,Ilam Life Care Hospital & Rest Home,2059
5b418df83d88413b6ca9db86,"{""type"": ""MultiPoint"", ""coordinates"": [[172.660187113802, -43.46196508747919]]}",Marshland,Janet Stewart Reserve,233
5b418df73d88413b6ca9db6b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.571219399879, -43.5850824016063]]}",Halswell,Halswell Library,2161
5b418df83d88413b6ca9db84,"{""type"": ""MultiPoint"", ""coordinates"": [[172.645283655693, -43.52293534793019]]}",Central City,Barbadoes Cemetery,23
5b418df83d88413b6ca9db93,"{""type"": ""MultiPoint"", ""coordinates"": [[172.69810071460398, -43.5435219786347]]}",Bromley,Kensington Reserve,238
5b418df83d88413b6ca9db95,"{""type"": ""MultiPoint"", ""coordinates"": [[172.709416637349, -43.6014717501651]]}",Lyttelton,Lyttelton West School,2381
5b418df83d88413b6ca9db92,"{""type"": ""MultiPoint"", ""coordinates"": [[172.555825291397, -43.5387741270094]]}",Sockburn,Civil Defence Training School,2379
5b418df83d88413b6ca9db9a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.695799987121, -43.4034627705528]]}",Brooklands,Brooklands Community Centre,2386
5b418df83d88413b6ca9db97,"{""type"": ""MultiPoint"", ""coordinates"": [[172.734414731267, -43.55945329918269]]}",Redcliffs,Redcliffs School,2383
5b418df83d88413b6ca9dba8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62040400918, -43.5776532951888]]}",Cashmere,Jahan Reserve,2416
5b418df83d88413b6ca9db98,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62063350270998, -43.4998012268092]]}",Papanui,Paparoa Street School,2384
5b418df83d88413b6ca9dbb2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.949203017402, -43.7860246346604]]}",Akaroa,Kotare Reserve,2436
5b418df83d88413b6ca9dbb1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.625358974164, -43.4550446259128]]}",Belfast,Kapuatohe Reserve,243
5b418df83d88413b6ca9dbcc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.67778416361, -43.5612426235284]]}",Hillsborough,former Springhill School,2499
5b418df83d88413b6ca9dbb8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.755011627161, -43.5656983551636]]}",Clifton,Sumner Coronation Garden,2446
5b418df83d88413b6ca9dbda,"{""type"": ""MultiPoint"", ""coordinates"": [[172.519398888266, -43.5245408691758]]}",Yaldhurst,Cognac Drive Reserve,2523
5b418df83d88413b6ca9dbc0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.61732507844798, -43.4867466546918]]}",Redwood,Ramore Reserve,246
5b418df83d88413b6ca9dbc4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57624337778998, -43.5770167509636]]}",Halswell,John Olliver Reserve,2465
5b418df83d88413b6ca9dbdc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570525364855, -43.6023909694169]]}",Halswell,Stowe Drainage Reserve,2526
5b418df83d88413b6ca9dbc8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.555685638172, -43.5368792187977]]}",Sockburn,Sockburn Park,249
5b418df83d88413b6ca9dbe7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.695207781262, -43.49340545867669]]}",Burwood,Kingsbridge West Reserve,2541
5b418df83d88413b6ca9dbd8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.516317800484, -43.52412970104]]}",Yaldhurst,Roullet Lane Reserve,2520
5b418df83d88413b6ca9dc07,"{""type"": ""MultiPoint"", ""coordinates"": [[172.970493056087, -43.8099773829716]]}",Akaroa,Watson Reserve,2582
5b418df83d88413b6ca9dbd9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.922127277076, -43.7596035826796]]}",Duvauchelle,Douglas Kay Reserve,2522
5b418df83d88413b6ca9dbe0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.653173947904, -43.5557346916138]]}",St Martins,St Martins Private School,2534
5b418df83d88413b6ca9dbe3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63266742860998, -43.5351163065226]]}",Central City,Southern Regional Health School,2538
5b418df83d88413b6ca9dbe4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.652335062816, -43.625792583389]]}",Governors Bay,Cholmondeley Children's Home,2539
5b418df73d88413b6ca9db16,"{""type"": ""MultiPoint"", ""coordinates"": [[172.705477938791, -43.5025967217865]]}",Avondale,Hulverstone Reserve,188
5b418df83d88413b6ca9db96,"{""type"": ""MultiPoint"", ""coordinates"": [[172.56471322729598, -43.5722987885703]]}",Oaklands,Oaklands School,2382
5b418df73d88413b6ca9db18,"{""type"": ""MultiPoint"", ""coordinates"": [[172.72551576225, -43.5676543045171]]}",Mt Pleasant,Drayton Reserve,19
5b418df73d88413b6ca9db24,"{""type"": ""MultiPoint"", ""coordinates"": [[172.55657447047, -43.5006814529954]]}",Avonhead,Coringa Reserve,20
5b418df73d88413b6ca9db3d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.646206140768, -43.5222766474162]]}",Central City,St Helenas Hospital & Rest Home,2040
5b418df73d88413b6ca9db53,"{""type"": ""MultiPoint"", ""coordinates"": [[172.688957357292, -43.573307049240796]]}",Hillsborough,Mary Duncan Park,2081
5b418df73d88413b6ca9db57,"{""type"": ""MultiPoint"", ""coordinates"": [[172.726978307893, -43.63018030892379]]}",Diamond Harbour,Diamond Harbour School,2092
5b418df73d88413b6ca9db5a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.576105954282, -43.4979173655206]]}",Burnside,Kendal Reserve,210
5b418df73d88413b6ca9db63,"{""type"": ""MultiPoint"", ""coordinates"": [[172.97033364646697, -43.783856869019594]]}",Akaroa,former Takamatua School,2130
5b418df73d88413b6ca9db66,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96312389255897, -43.8099566660574]]}",Akaroa,Akaroa Library,2146
5b418df83d88413b6ca9db7b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.700606327251, -43.5725374165596]]}",Heathcote,Laing Reserve,222
5b418df83d88413b6ca9db83,"{""type"": ""MultiPoint"", ""coordinates"": [[172.510180892006, -43.5423002169333]]}",Islington,Lomax Reserve,229
5b418df83d88413b6ca9db85,"{""type"": ""MultiPoint"", ""coordinates"": [[172.655422307662, -43.5202121935167]]}",Richmond,Richmond Community Centre,230
5b418df83d88413b6ca9db8a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.565814163223, -43.532160902884]]}",Upper Riccarton,St Allisa Court Rest Home,2341
5b418df83d88413b6ca9dbaf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.951778538195, -43.7868303704719]]}",Akaroa,Kingfisher Reserve,2425
5b418df83d88413b6ca9dbc3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.65400437073, -43.4917295080029]]}",Shirley,Havana Gardens Reserve,2463
5b418df83d88413b6ca9dbe2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.628288228935, -43.4538414831255]]}",Belfast,Belfast School,2537
5b418df83d88413b6ca9dbf4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.590855272502, -43.461339194204]]}",Belfast,Smacks Creek Riverbank Reserve,2555
5b418df83d88413b6ca9dbf5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.465865365863, -43.5239187671076]]}",Templeton,Christchurch Men's Prison,2557
5b418df83d88413b6ca9db9c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.601084695452, -43.48816334682449]]}",Papanui,Morrison Avenue Reserve,2390
5b418df83d88413b6ca9dbad,"{""type"": ""MultiPoint"", ""coordinates"": [[172.606516642818, -43.4534773557368]]}",Belfast,Brookwater Reserve,2420
5b418df83d88413b6ca9dbbc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.547650620892, -43.5465245050804]]}",Hornby,Air Force Museum of New Zealand,2453
5b418df83d88413b6ca9dbdd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.575036547589, -43.5792938376626]]}",Halswell,Cridland Drainage Reserve,2527
5b418df83d88413b6ca9dbde,"{""type"": ""MultiPoint"", ""coordinates"": [[172.649211078799, -43.5719067026458]]}",Huntsbury,Coronation Reserve,253
5b418df83d88413b6ca9dbe6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.795659368122, -43.763789875498794]]}",Little River,Little River School,2540
5b418df83d88413b6ca9dbec,"{""type"": ""MultiPoint"", ""coordinates"": [[172.685997421277, -43.528939561927594]]}",Bromley,Merrilees Reserve,2547
5b418df73d88413b6ca9db14,"{""type"": ""MultiPoint"", ""coordinates"": [[172.638600354978, -43.5720942966582]]}",Cashmere,Holliss Reserve,186
5b418df73d88413b6ca9db13,"{""type"": ""MultiPoint"", ""coordinates"": [[172.898820568285, -43.6866946499335]]}",Pigeon Bay,Pigeon Bay Hall,1850
5b418df73d88413b6ca9db17,"{""type"": ""MultiPoint"", ""coordinates"": [[172.652186490303, -43.5667036157524]]}",Huntsbury,Huntsbury Playground,189
5b418df73d88413b6ca9db35,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62317262675697, -43.5106105028852]]}",St Albans,Nurse Maude Centenary Hospice,2020
5b418df73d88413b6ca9db36,"{""type"": ""MultiPoint"", ""coordinates"": [[172.630147532799, -43.5350792909831]]}",Central City,Oxford Clinic Hospital,2021
5b418df73d88413b6ca9db38,"{""type"": ""MultiPoint"", ""coordinates"": [[172.664958266322, -43.409866670534996]]}",Brooklands,Kainga Park,203
5b418df73d88413b6ca9db4b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.702721720598, -43.4984067937199]]}",New Brighton,Kate Sheppard Lakeside Hospital & Rest Home,2060
5b418df73d88413b6ca9db71,"{""type"": ""MultiPoint"", ""coordinates"": [[172.939683475419, -43.7520022414065]]}",Duvauchelle,Treatment Plant Station TP2502 DV Duvauchelle WW,2174
5b418df83d88413b6ca9db7f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.58268583676298, -43.5583601790839]]}",Hillmorton,West Watson Park,226
5b418df83d88413b6ca9db88,"{""type"": ""MultiPoint"", ""coordinates"": [[172.563095146331, -43.534940535197094]]}",Upper Riccarton,Upper Riccarton Community and School Library,2339
5b418df83d88413b6ca9db8b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633612777802, -43.5307699975495]]}",Central City,Our City Otautahi,2343
5b418df83d88413b6ca9db99,"{""type"": ""MultiPoint"", ""coordinates"": [[172.648288762581, -43.49371999990189]]}",Mairehau,Mairehau High School,2385
5b418df83d88413b6ca9dba6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.554610187913, -43.5261650691241]]}",Avonhead,Avonhead Preschool,2410
5b418df83d88413b6ca9dba9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.593613603825, -43.5522172734468]]}",Addington,Sunnyside Heritage Garden,2417
